release_date,BAI00,BAI20,BAI30,BAI40,BAI50,BAI60,BAI80,BCI,BCTI,BDI,BDTI,BHSI,BLNG,BLPG,BPI,BSI,FBX,KAUI,KCCI,KCI,KJI,KLEI,KLWI,KMDI,KMEI,KNEI,KSAI,KSEI,KUEI,KUWI,KWAI,USRT,WCI,WCILASH,WCINYRD,WCIRDNY,WCIRDSH,WCISHGN,WCISHLA,WCISHNY,WCISHRD
2001-11-08,,,,,,,,932,773,844,780,,,,837,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-09,,,,,,,,932,760,846,780,,,,843,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-12,,,,,,,,938,748,849,771,,,,845,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-13,,,,,,,,947,736,851,764,,,,845,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-14,,,,,,,,960,730,854,749,,,,841,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-15,,,,,,,,969,722,854,746,,,,832,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-16,,,,,,,,978,721,855,756,,,,830,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-19,,,,,,,,990,720,857,770,,,,825,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-20,,,,,,,,995,711,857,761,,,,822,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-21,,,,,,,,996,689,859,764,,,,826,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-22,,,,,,,,992,690,857,771,,,,826,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-23,,,,,,,,990,712,861,794,,,,844,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-26,,,,,,,,988,706,864,790,,,,855,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-27,,,,,,,,988,702,866,774,,,,861,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-28,,,,,,,,987,692,868,776,,,,865,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-29,,,,,,,,984,668,867,778,,,,865,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-30,,,,,,,,981,662,868,782,,,,867,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-03,,,,,,,,979,661,868,785,,,,868,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-04,,,,,,,,977,660,869,785,,,,869,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-05,,,,,,,,979,654,869,779,,,,866,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-06,,,,,,,,982,649,871,770,,,,866,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-07,,,,,,,,983,644,872,771,,,,864,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-10,,,,,,,,988,643,874,780,,,,864,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-11,,,,,,,,989,644,873,782,,,,860,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-12,,,,,,,,992,643,873,793,,,,858,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-13,,,,,,,,991,660,872,804,,,,856,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-14,,,,,,,,986,668,870,806,,,,856,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-17,,,,,,,,982,677,868,805,,,,856,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-18,,,,,,,,977,688,866,845,,,,856,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-19,,,,,,,,976,696,865,869,,,,856,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-20,,,,,,,,978,695,867,868,,,,860,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-21,,,,,,,,976,694,869,861,,,,868,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-24,,,,,,,,976,694,869,861,,,,868,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-25,,,,,,,,976,694,869,861,,,,868,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-26,,,,,,,,976,694,869,861,,,,868,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-27,,,,,,,,976,693,871,849,,,,874,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-28,,,,,,,,980,691,876,850,,,,884,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,,,,,,,,980,691,876,850,,,,884,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-01,,,,,,,,980,691,876,850,,,,884,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-02,,,,,,,,991,688,882,845,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-03,,,,,,,,1003,687,889,826,,,,903,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-04,,,,,,,,1013,687,896,811,,,,915,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-07,,,,,,,,1022,694,906,800,,,,934,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-08,,,,,,,,1028,693,917,790,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-09,,,,,,,,1035,687,929,778,,,,992,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-10,,,,,,,,1040,689,941,777,,,,1023,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-11,,,,,,,,1041,686,950,773,,,,1050,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-14,,,,,,,,1044,685,956,777,,,,1065,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-15,,,,,,,,1052,680,964,776,,,,1081,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-16,,,,,,,,1065,689,969,783,,,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-17,,,,,,,,1076,688,969,790,,,,1076,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-18,,,,,,,,1080,687,964,793,,,,1057,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-21,,,,,,,,1081,687,958,800,,,,1040,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-22,,,,,,,,1081,686,950,811,,,,1019,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-23,,,,,,,,1079,685,941,811,,,,994,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-24,,,,,,,,1074,689,931,815,,,,967,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-25,,,,,,,,1069,684,924,815,,,,954,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-28,,,,,,,,1065,685,920,812,,,,945,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-29,,,,,,,,1059,687,915,808,,,,937,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-30,,,,,,,,1055,688,910,812,,,,930,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-31,,,,,,,,1059,692,908,810,,,,923,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-01,,,,,,,,1065,694,908,807,,,,917,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-04,,,,,,,,1076,667,909,724,,,,910,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-05,,,,,,,,1086,673,909,717,,,,903,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-06,,,,,,,,1098,674,911,714,,,,899,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-07,,,,,,,,1112,678,915,712,,,,899,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-08,,,,,,,,1121,680,922,706,,,,912,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-11,,,,,,,,1121,682,922,706,,,,912,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-12,,,,,,,,1121,681,922,704,,,,912,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-13,,,,,,,,1121,679,922,703,,,,912,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-14,,,,,,,,1146,679,947,703,,,,967,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-15,,,,,,,,1152,679,955,704,,,,984,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-18,,,,,,,,1163,679,963,705,,,,996,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-19,,,,,,,,1176,681,970,712,,,,1004,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-20,,,,,,,,1195,682,978,710,,,,1010,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-21,,,,,,,,1225,683,992,709,,,,1019,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-22,,,,,,,,1261,684,1009,707,,,,1029,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-25,,,,,,,,1281,680,1018,706,,,,1033,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-26,,,,,,,,1300,680,1025,709,,,,1031,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-27,,,,,,,,1311,681,1029,713,,,,1027,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,,,,,,,,1321,684,1031,717,,,,1022,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-01,,,,,,,,1321,685,1031,720,,,,1022,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-04,,,,,,,,1333,687,1035,719,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-05,,,,,,,,1338,687,1038,717,,,,1014,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-06,,,,,,,,1343,686,1044,720,,,,1023,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-07,,,,,,,,1334,685,1047,719,,,,1040,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-08,,,,,,,,1327,685,1051,719,,,,1056,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-11,,,,,,,,1321,685,1056,699,,,,1075,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-12,,,,,,,,1317,686,1059,687,,,,1087,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-13,,,,,,,,1316,684,1064,681,,,,1095,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-14,,,,,,,,1319,681,1067,681,,,,1098,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-15,,,,,,,,1328,680,1073,684,,,,1097,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-18,,,,,,,,1335,683,1074,682,,,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-19,,,,,,,,1343,680,1076,678,,,,1082,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-20,,,,,,,,1348,677,1078,681,,,,1075,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-21,,,,,,,,1360,675,1081,677,,,,1070,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-22,,,,,,,,1372,680,1085,681,,,,1065,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-25,,,,,,,,1381,677,1086,680,,,,1054,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-26,,,,,,,,1386,675,1084,685,,,,1044,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-27,,,,,,,,1392,682,1082,692,,,,1034,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-28,,,,,,,,1396,689,1082,689,,,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-29,,,,,,,,1396,689,1082,689,,,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-01,,,,,,,,1396,689,1082,689,,,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-02,,,,,,,,1399,692,1081,689,,,,1019,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-03,,,,,,,,1403,703,1082,691,,,,1014,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-04,,,,,,,,1402,722,1083,707,,,,1011,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-05,,,,,,,,1402,727,1083,718,,,,1011,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-08,,,,,,,,1394,732,1086,718,,,,1016,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-09,,,,,,,,1394,732,1091,720,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-10,,,,,,,,1391,727,1096,721,,,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-11,,,,,,,,1384,730,1100,733,,,,1058,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-12,,,,,,,,1377,731,1103,736,,,,1070,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-15,,,,,,,,1373,727,1104,753,,,,1076,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-16,,,,,,,,1366,722,1103,775,,,,1076,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-17,,,,,,,,1357,722,1098,778,,,,1071,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-18,,,,,,,,1340,725,1090,778,,,,1063,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-19,,,,,,,,1314,747,1080,774,,,,1055,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-22,,,,,,,,1293,742,1071,768,,,,1049,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-23,,,,,,,,1278,747,1064,758,,,,1045,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-24,,,,,,,,1265,751,1059,745,,,,1045,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-25,,,,,,,,1245,754,1049,744,,,,1040,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-26,,,,,,,,1225,752,1042,753,,,,1038,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-29,,,,,,,,1206,751,1033,749,,,,1033,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-30,,,,,,,,1192,747,1027,759,,,,1031,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-01,,,,,,,,1192,752,1027,760,,,,1031,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-02,,,,,,,,1169,751,1016,760,,,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-03,,,,,,,,1164,749,1016,760,,,,1031,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-06,,,,,,,,1164,749,1016,760,,,,1031,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-07,,,,,,,,1159,747,1018,756,,,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-08,,,,,,,,1161,737,1025,746,,,,1057,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-09,,,,,,,,1165,730,1034,741,,,,1072,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-10,,,,,,,,1169,725,1038,735,,,,1079,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-13,,,,,,,,1169,723,1040,742,,,,1085,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-14,,,,,,,,1169,716,1041,763,,,,1088,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-15,,,,,,,,1164,716,1038,782,,,,1087,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-16,,,,,,,,1154,716,1035,813,,,,1087,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-17,,,,,,,,1148,716,1033,821,,,,1083,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-20,,,,,,,,1146,721,1031,824,,,,1081,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-21,,,,,,,,1144,721,1031,824,,,,1082,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-22,,,,,,,,1144,731,1031,830,,,,1079,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-23,,,,,,,,1150,734,1032,814,,,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-24,,,,,,,,1157,738,1035,811,,,,1080,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-27,,,,,,,,1166,735,1038,808,,,,1079,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-28,,,,,,,,1179,733,1040,800,,,,1075,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-29,,,,,,,,1199,731,1044,807,,,,1067,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-30,,,,,,,,1219,735,1046,817,,,,1055,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-31,,,,,,,,1231,736,1042,828,,,,1037,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-03,,,,,,,,1231,736,1042,828,,,,1037,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-04,,,,,,,,1231,736,1042,828,,,,1037,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-05,,,,,,,,1224,736,1027,813,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-06,,,,,,,,1224,732,1027,805,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-07,,,,,,,,1208,732,1005,805,,,,956,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-10,,,,,,,,1202,728,998,785,,,,945,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-11,,,,,,,,1193,724,991,782,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-12,,,,,,,,1178,725,984,782,,,,930,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-13,,,,,,,,1178,725,984,774,,,,930,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-14,,,,,,,,1152,726,978,759,,,,936,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-17,,,,,,,,1146,729,978,754,,,,943,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-18,,,,,,,,1142,731,981,747,,,,955,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-19,,,,,,,,1141,733,984,723,,,,967,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-20,,,,,,,,1146,735,988,710,,,,976,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-21,,,,,,,,1147,738,993,698,,,,986,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-24,,,,,,,,1150,739,997,698,,,,998,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-25,,,,,,,,1151,736,1000,712,,,,1006,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-26,,,,,,,,1153,736,1003,725,,,,1014,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-27,,,,,,,,1154,735,1006,723,,,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-28,,,,,,,,1156,733,1005,729,,,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-01,,,,,,,,1156,733,1005,729,,,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-02,,,,,,,,1155,735,1004,719,,,,1017,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-03,,,,,,,,1156,738,1002,705,,,,1010,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-04,,,,,,,,1158,740,1003,698,,,,1010,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-05,,,,,,,,1158,743,1004,701,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-08,,,,,,,,1161,741,1005,701,,,,1016,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-09,,,,,,,,1163,743,1006,699,,,,1018,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-10,,,,,,,,1163,745,1007,714,,,,1022,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-11,,,,,,,,1157,747,1005,717,,,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-12,,,,,,,,1154,746,1004,718,,,,1022,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-15,,,,,,,,1150,743,1002,723,,,,1021,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-16,,,,,,,,1146,743,998,757,,,,1015,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-17,,,,,,,,1146,743,998,767,,,,1015,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-18,,,,,,,,1127,742,985,785,,,,995,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-19,,,,,,,,1120,739,981,797,,,,989,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-22,,,,,,,,1111,740,976,792,,,,983,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-23,,,,,,,,1100,740,972,798,,,,979,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-24,,,,,,,,1086,737,964,793,,,,970,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-25,,,,,,,,1082,739,962,780,,,,966,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-26,,,,,,,,1081,741,962,771,,,,969,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-29,,,,,,,,1080,742,964,750,,,,976,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-30,,,,,,,,1077,742,965,744,,,,983,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-31,,,,,,,,1080,742,968,728,,,,991,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-01,,,,,,,,1081,744,970,715,,,,996,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-02,,,,,,,,1083,751,971,731,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-05,,,,,,,,1085,752,971,736,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-06,,,,,,,,1091,756,971,727,,,,994,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-07,,,,,,,,1098,752,972,715,,,,991,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-08,,,,,,,,1114,753,978,703,,,,992,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-09,,,,,,,,1131,753,986,689,,,,995,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-12,,,,,,,,1146,753,992,682,,,,994,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-13,,,,,,,,1161,752,999,662,,,,994,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-14,,,,,,,,1173,751,1006,637,,,,997,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-15,,,,,,,,1173,748,1006,630,,,,997,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-16,,,,,,,,1185,747,1013,621,,,,1004,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-19,,,,,,,,1180,748,1014,620,,,,1009,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-20,,,,,,,,1175,749,1014,619,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-21,,,,,,,,1170,747,1014,622,,,,1014,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-22,,,,,,,,1173,744,1018,629,,,,1021,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-23,,,,,,,,1180,737,1021,632,,,,1021,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-26,,,,,,,,1180,737,1021,632,,,,1021,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-27,,,,,,,,1183,734,1025,633,,,,1029,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-28,,,,,,,,1185,731,1026,641,,,,1032,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-29,,,,,,,,1191,731,1030,647,,,,1038,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-30,,,,,,,,1201,728,1036,648,,,,1045,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-02,,,,,,,,1205,728,1039,648,,,,1050,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-03,,,,,,,,1210,725,1044,641,,,,1058,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-04,,,,,,,,1221,722,1050,639,,,,1067,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-05,,,,,,,,1246,723,1063,635,,,,1083,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-06,,,,,,,,1283,720,1085,638,,,,1110,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-09,,,,,,,,1313,719,1102,666,,,,1136,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-10,,,,,,,,1360,716,1126,673,,,,1158,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-11,,,,,,,,1397,712,1146,675,,,,1173,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-12,,,,,,,,1426,708,1163,670,,,,1190,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-13,,,,,,,,1450,706,1178,676,,,,1203,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-16,,,,,,,,1462,701,1186,677,,,,1206,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-17,,,,,,,,1473,699,1194,669,,,,1208,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-18,,,,,,,,1493,700,1202,667,,,,1202,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-19,,,,,,,,1517,700,1215,675,,,,1203,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-20,,,,,,,,1517,699,1215,686,,,,1203,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-23,,,,,,,,1560,693,1238,693,,,,1213,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-24,,,,,,,,1591,690,1255,694,,,,1226,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-25,,,,,,,,1650,688,1285,701,,,,1246,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-26,,,,,,,,1715,689,1320,696,,,,1276,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-27,,,,,,,,1758,687,1346,707,,,,1297,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,,,,,,1793,683,1367,710,,,,1314,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-01,,,,,,,,1801,682,1371,715,,,,1316,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-02,,,,,,,,1799,679,1365,728,,,,1304,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-03,,,,,,,,1799,676,1365,748,,,,1304,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-04,,,,,,,,1783,674,1354,758,,,,1286,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-07,,,,,,,,1775,672,1351,766,,,,1281,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-08,,,,,,,,1765,672,1348,790,,,,1273,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-09,,,,,,,,1763,673,1347,807,,,,1266,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-10,,,,,,,,1761,673,1346,819,,,,1255,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-11,,,,,,,,1756,671,1343,837,,,,1246,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-14,,,,,,,,1748,674,1340,876,,,,1240,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-15,,,,,,,,1739,675,1335,908,,,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-16,,,,,,,,1734,671,1334,962,,,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,
